DATE,PRCP,TMAX,TMIN,RAIN
24-07-50,0,81,53,0
25-07-50,0,79,53,0
26-07-50,0,70,56,0
27-07-50,0.23,68,54,1
28-07-50,0.19,64,53,1
29-07-50,0,68,55,0
30-07-50,0,72,52,0
31-07-50,0,78,52,0
01-08-50,0,83,53,0
02-08-50,0.03,67,52,1
03-08-50,0,68,51,0
04-08-50,0,71,44,0
05-08-50,0,67,49,0
06-08-50,0.12,65,53,1
07-08-50,0,72,55,0
08-08-50,0,76,50,0
09-08-50,0,77,47,0
10-08-50,0,77,51,0
11-08-50,0,79,48,0
12-08-50,0,78,49,0
13-08-50,0,76,48,0
14-08-50,0.26,72,57,1
15-08-50,1.2,63,57,1
16-08-50,0,77,56,0
17-08-50,0,82,56,0
18-08-50,0,81,53,0
19-08-50,0,84,53,0
20-08-50,0,86,55,0
21-08-50,0,85,55,0
22-08-50,0.37,75,55,1
23-08-50,0.17,68,57,1
24-08-50,0.02,73,56,1
25-08-50,0,74,55,0
26-08-50,0,85,53,0
27-08-50,0,74,55,0
28-08-50,0,75,50,0
29-08-50,0,72,53,0
30-08-50,0,75,45,0
31-08-50,0,79,46,0
01-09-50,0,83,51,0
02-09-50,0,80,57,0
03-09-50,0.13,64,55,1
04-09-50,0.06,67,53,1
05-09-50,0,72,44,0
06-09-50,0,70,50,0
07-09-50,0,71,48,0
08-09-50,0,75,43,0
09-09-50,0,73,45,0
10-09-50,0,67,47,0
11-09-50,0,77,47,0
12-09-50,0,77,45,0
13-09-50,0,60,50,0
14-09-50,0,65,49,0
15-09-50,0,61,45,0
16-09-50,0,69,50,0
17-09-50,0,73,48,0
18-09-50,0,70,44,0
19-09-50,0,63,47,0
20-09-50,0,71,42,0
21-09-50,0,86,51,0
22-09-50,0,75,52,0
23-09-50,0.01,67,52,1
24-09-50,0.99,60,55,1
25-09-50,0.63,60,49,1
26-09-50,0.11,60,45,1
27-09-50,0.02,60,40,1
28-09-50,0,55,38,0
29-09-50,0,58,40,0
30-09-50,0.35,61,36,1
01-10-50,0,58,35,0
02-10-50,0,60,35,0
03-10-50,0.05,57,48,1
04-10-50,0.92,64,48,1
05-10-50,0.54,55,46,1
06-10-50,0.03,59,45,1
07-10-50,0,71,51,0
08-10-50,0.74,61,47,1
09-10-50,0.73,57,41,1
10-10-50,0.85,62,49,1
11-10-50,0,64,42,0
12-10-50,0.02,59,50,1
13-10-50,0,55,50,0
14-10-50,0.04,53,47,1
15-10-50,0,53,36,0
16-10-50,0.03,50,40,1
17-10-50,0.22,54,43,1
18-10-50,0.37,56,47,1
19-10-50,0.11,59,48,1
20-10-50,0.02,55,42,1
21-10-50,0,51,36,0
22-10-50,0,50,34,0
23-10-50,0.05,55,38,1
24-10-50,0.09,54,37,1
25-10-50,0.56,57,42,1
26-10-50,0.17,53,40,1
27-10-50,0.54,52,43,1
28-10-50,0.53,47,42,1
29-10-50,0.07,49,42,1
30-10-50,0.39,47,40,1
31-10-50,0.14,50,37,1
01-11-50,0.64,50,42,1
02-11-50,0.05,54,43,1
03-11-50,0,64,54,0
04-11-50,0.08,57,46,1
05-11-50,0,49,43,0
06-11-50,0.18,51,41,1
07-11-50,0,46,39,0
08-11-50,0,47,35,0
09-11-50,0,53,32,0
10-11-50,0,47,35,0
11-11-50,0,44,34,0
12-11-50,0,48,29,0
13-11-50,0.11,41,27,1
14-11-50,0.01,41,32,1
15-11-50,0.37,46,36,1
16-11-50,0.27,44,37,1
17-11-50,0.15,40,34,1
18-11-50,0,43,29,0
19-11-50,0.47,43,25,1
20-11-50,0.88,52,40,1
21-11-50,0.27,53,42,1
22-11-50,0.47,48,40,1
23-11-50,1.13,52,41,1
24-11-50,0.21,55,46,1
25-11-50,0.31,57,46,1
26-11-50,0.5,60,49,1
27-11-50,0.62,51,44,1
28-11-50,0.09,51,41,1
29-11-50,0,41,36,0
30-11-50,1.17,37,32,1
01-12-50,0.14,37,30,1
02-12-50,0.06,44,36,1
03-12-50,0.25,41,37,1
04-12-50,0.06,42,36,1
05-12-50,0.67,45,39,1
06-12-50,0.63,52,41,1
07-12-50,0.13,46,41,1
08-12-50,0.02,53,37,1
09-12-50,0.5,52,47,1
10-12-50,0,58,45,0
11-12-50,0.22,53,43,1
12-12-50,0,50,37,0
13-12-50,0,43,33,0
14-12-50,0.22,47,38,1
15-12-50,0.39,50,41,1
16-12-50,0.28,50,43,1
17-12-50,0.09,53,42,1
18-12-50,0.06,47,40,1
19-12-50,0.21,55,43,1
20-12-50,0.39,52,44,1
21-12-50,0.08,53,45,1
22-12-50,0.61,54,46,1
23-12-50,0.8,58,52,1
24-12-50,0.09,55,48,1
25-12-50,0,48,41,0
26-12-50,0.16,46,38,1
27-12-50,0.14,46,41,1
28-12-50,0,47,41,0
29-12-50,0.06,52,44,1
30-12-50,0.88,51,31,1
31-12-50,0,43,33,0
01-01-51,0.23,45,37,1
02-01-51,0.98,46,39,1
03-01-51,0.1,42,36,1
04-01-51,0.17,40,35,1
05-01-51,0.03,43,31,1
06-01-51,0,45,31,0
07-01-51,0.03,40,30,1
08-01-51,0,46,32,0
09-01-51,0,44,32,0
10-01-51,0.17,45,39,1
11-01-51,0.02,47,36,1
12-01-51,0.03,44,40,1
13-01-51,0.08,46,40,1
14-01-51,0.68,44,35,1
15-01-51,0.47,48,32,1
16-01-51,0.37,42,32,1
17-01-51,0.03,42,32,1
18-01-51,0.32,40,32,1
19-01-51,0.19,40,32,1
20-01-51,0.56,42,32,1
21-01-51,1.13,43,34,1
22-01-51,0.04,44,34,1
23-01-51,0.19,41,36,1
24-01-51,0.47,54,39,1
25-01-51,0.51,53,42,1
26-01-51,0,43,33,0
27-01-51,0,33,19,0
28-01-51,0,27,15,0
29-01-51,0,32,15,0
30-01-51,0,33,11,0
31-01-51,0,33,19,0
01-02-51,0.64,40,28,1
02-02-51,0.49,47,36,1
03-02-51,0.3,45,37,1
04-02-51,0,48,35,0
05-02-51,0,45,31,0
06-02-51,0.38,41,31,1
07-02-51,0.82,52,41,1
08-02-51,1.45,54,46,1
09-02-51,2.98,57,49,1
10-02-51,0.46,57,47,1
11-02-51,0.14,48,34,1
12-02-51,0,46,31,0
13-02-51,0,49,30,0
14-02-51,0,53,32,0
15-02-51,0.05,46,35,1
16-02-51,0,48,31,0
17-02-51,0.49,41,37,1
18-02-51,0,43,36,0
19-02-51,0.46,44,37,1
20-02-51,0.04,49,37,1
21-02-51,0,47,36,0
22-02-51,0,47,34,0
23-02-51,0,47,31,0
24-02-51,0.01,42,32,1
25-02-51,0,42,29,0
26-02-51,0,44,2,0
27-02-51,0,44,25,0
28-02-51,0.05,43,24,1
01-03-51,0.07,42,28,1
02-03-51,0,42,24,0
03-03-51,0.3,38,31,1
04-03-51,0.14,38,28,1
05-03-51,0.17,33,25,1
06-03-51,0.16,35,26,1
07-03-51,0.08,37,26,1
08-03-51,0.26,32,28,1
09-03-51,0.02,35,28,1
10-03-51,0.04,39,25,1
11-03-51,0.5,43,28,1
12-03-51,0.65,45,35,1
13-03-51,0.01,48,37,1
14-03-51,0.01,49,39,1
15-03-51,0.5,49,35,1
16-03-51,0,48,30,0
17-03-51,0,48,27,0
18-03-51,0,55,31,0
19-03-51,0,63,36,0
20-03-51,0.02,56,41,1
21-03-51,0.11,45,38,1
22-03-51,0,46,35,0
23-03-51,0,51,31,0
24-03-51,0,59,32,0
25-03-51,0.09,48,42,1
26-03-51,0.12,51,37,1
27-03-51,0,53,32,0
28-03-51,0,58,36,0
29-03-51,0.1,52,42,1
30-03-51,0.41,47,35,1
31-03-51,0,53,33,0
01-04-51,0,62,33,0
02-04-51,0,65,36,0
03-04-51,0,67,36,0
04-04-51,0,57,38,0
05-04-51,0,56,33,0
06-04-51,0,64,34,0
07-04-51,0,52,38,0
08-04-51,0,52,35,0
09-04-51,0,55,39,0
10-04-51,0,64,39,0
11-04-51,0,73,44,0
12-04-51,0,77,38,0
13-04-51,0,50,42,0
14-04-51,0,67,36,0
15-04-51,0,72,42,0
16-04-51,0,72,38,0
17-04-51,0,58,42,0
18-04-51,0.04,54,44,1
19-04-51,0,51,37,0
20-04-51,0,56,35,0
21-04-51,0,61,29,0
22-04-51,0,62,40,0
23-04-51,0,65,37,0
24-04-51,0,69,33,0
25-04-51,0,65,39,0
26-04-51,0,67,44,0
27-04-51,0.54,50,44,1
28-04-51,0.07,59,39,1
29-04-51,0,54,36,0
30-04-51,0,56,40,0
01-05-51,0,59,32,0
02-05-51,0,64,37,0
03-05-51,0,72,46,0
04-05-51,0.24,58,49,1
05-05-51,0,69,42,0
06-05-51,0.08,58,49,1
07-05-51,0.02,53,48,1
08-05-51,0,64,48,0
09-05-51,0,74,43,0
10-05-51,0.2,67,51,1
11-05-51,0.44,57,44,1
12-05-51,0.01,60,40,1
13-05-51,0.01,64,42,1
14-05-51,0,61,46,0
15-05-51,0,69,42,0
16-05-51,0,74,46,0
17-05-51,0.05,63,47,1
18-05-51,0,61,45,0
19-05-51,0,66,43,0
20-05-51,0,68,44,0
21-05-51,0,77,43,0
22-05-51,0.03,81,48,1
23-05-51,0.14,63,50,1
24-05-51,0.26,57,48,1
25-05-51,0,62,45,0
26-05-51,0,65,44,0
27-05-51,0,62,44,0
28-05-51,0.13,59,40,1
29-05-51,0,60,35,0
30-05-51,0,67,36,0
31-05-51,0,69,39,0
01-06-51,0,71,40,0
02-06-51,0,74,40,0
03-06-51,0,64,48,0
04-06-51,0.01,56,49,1
05-06-51,0,64,50,0
06-06-51,0.01,63,50,1
07-06-51,0.04,61,49,1
08-06-51,0,66,45,0
09-06-51,0,73,47,0
10-06-51,0,70,46,0
11-06-51,0,63,52,0
12-06-51,0.07,71,54,1
13-06-51,0,70,57,0
14-06-51,0,78,57,0
15-06-51,0,74,52,0
16-06-51,0,75,45,0
17-06-51,0,72,47,0
18-06-51,0,72,46,0
19-06-51,0,71,43,0
20-06-51,0,78,49,0
21-06-51,0,83,46,0
22-06-51,0,76,48,0
23-06-51,0,70,50,0
24-06-51,0,74,51,0
25-06-51,0,84,49,0
26-06-51,0,74,51,0
27-06-51,0,81,48,0
28-06-51,0,87,51,0
29-06-51,0,92,55,0
30-06-51,0,90,54,0
01-07-51,0,73,53,0
02-07-51,0,79,53,0
03-07-51,0,67,53,0
04-07-51,0,65,52,0
05-07-51,0.25,67,47,1
06-07-51,0.06,70,51,1
07-07-51,0,74,48,0
08-07-51,0,73,54,0
09-07-51,0,73,53,0
10-07-51,0,84,53,0
11-07-51,0,95,58,0
12-07-51,0,96,58,0
13-07-51,0,73,56,0
14-07-51,0,78,54,0
15-07-51,0,81,55,0
16-07-51,0,83,54,0
17-07-51,0,76,55,0
18-07-51,0,76,54,0
19-07-51,0,74,50,0
20-07-51,0,74,53,0
21-07-51,0,79,48,0
22-07-51,0,82,52,0
23-07-51,0,80,50,0
24-07-51,0,72,54,0
25-07-51,0,66,55,0
26-07-51,0,72,55,0
27-07-51,0,78,47,0
28-07-51,0,73,51,0
29-07-51,0,75,51,0
30-07-51,0,79,48,0
31-07-51,0,80,48,0
01-08-51,0,78,51,0
02-08-51,0,76,51,0
03-08-51,0,70,53,0
04-08-51,0,75,52,0
05-08-51,0,75,50,0
06-08-51,0,78,50,0
07-08-51,0,80,49,0
08-08-51,0,72,52,0
09-08-51,0,66,55,0
10-08-51,0,63,55,0
11-08-51,0,69,53,0
12-08-51,0,73,55,0
13-08-51,0,73,52,0
14-08-51,0,79,47,0
15-08-51,0,79,51,0
16-08-51,0,77,54,0
17-08-51,0,77,45,0
18-08-51,0,79,47,0
19-08-51,0,81,48,0
20-08-51,0,83,55,0
21-08-51,0,85,51,0
22-08-51,0,73,50,0
23-08-51,0,71,48,0
24-08-51,0,76,45,0
25-08-51,0,71,47,0
26-08-51,0,71,47,0
27-08-51,0.76,64,47,1
28-08-51,0.2,57,48,1
29-08-51,0.01,66,44,1
30-08-51,0.05,64,50,1
31-08-51,0,70,47,0
01-09-51,0,66,47,0
02-09-51,0,68,47,0
03-09-51,0,79,50,0
04-09-51,0,82,54,0
05-09-51,0,76,50,0
06-09-51,0,67,50,0
07-09-51,0.19,65,53,1
08-09-51,0,68,54,0
09-09-51,0,72,45,0
10-09-51,0.03,65,51,1
11-09-51,0,67,48,0
12-09-51,0,70,45,0
13-09-51,0,77,50,0
14-09-51,0,87,56,0
15-09-51,0,87,47,0
16-09-51,0,78,50,0
17-09-51,0,73,49,0
18-09-51,0,65,48,0
19-09-51,0.01,69,45,1
20-09-51,0,74,46,0
21-09-51,0,75,43,0
22-09-51,0,69,43,0
23-09-51,0,61,47,0
24-09-51,0.32,57,51,1
25-09-51,0.06,60,44,1
26-09-51,0,60,40,0
27-09-51,0.24,57,46,1
28-09-51,0.1,63,51,1
29-09-51,0.92,64,54,1
30-09-51,0.16,63,54,1
01-10-51,0.38,69,53,1
02-10-51,0.67,60,53,1
03-10-51,0.13,62,47,1
04-10-51,0,62,42,0
05-10-51,0.02,59,44,1
06-10-51,0.14,63,53,1
07-10-51,0,75,51,0
08-10-51,0,80,53,0
09-10-51,0,69,49,0
10-10-51,0.05,58,49,1
11-10-51,0.08,64,50,1
12-10-51,0.05,59,50,1
13-10-51,0.19,60,50,1
14-10-51,0.24,58,42,1
15-10-51,0.93,49,40,1
16-10-51,0.04,54,39,1
17-10-51,0.3,47,38,1
18-10-51,0.45,59,44,1
19-10-51,0.77,59,50,1
20-10-51,0.06,55,44,1
21-10-51,0.27,48,42,1
22-10-51,0.43,50,39,1
23-10-51,0.01,52,45,1
24-10-51,0.02,55,42,1
25-10-51,0,54,40,0
26-10-51,0,54,33,0
27-10-51,0,57,34,0
28-10-51,0.28,55,37,1
29-10-51,0.36,49,36,1
30-10-51,0,49,32,0
31-10-51,0,49,35,0
01-11-51,0,53,32,0
02-11-51,0,54,34,0
03-11-51,0.59,57,42,1
04-11-51,0,54,41,0
05-11-51,0,57,37,0
06-11-51,0.05,53,41,1
07-11-51,0.01,56,44,1
08-11-51,0,53,42,0
09-11-51,0.65,50,44,1
10-11-51,0.34,55,44,1
11-11-51,0.81,49,44,1
12-11-51,0.13,51,43,1
13-11-51,0.14,46,38,1
14-11-51,0.03,45,32,1
15-11-51,0,46,32,0
16-11-51,0,50,32,0
17-11-51,0,54,41,0
18-11-51,0,53,43,0
19-11-51,0.06,53,40,1
20-11-51,0.08,4,39,1
21-11-51,0,46,33,0
22-11-51,0,43,29,0
23-11-51,0,41,28,0
24-11-51,0.06,39,28,1
25-11-51,0.52,52,39,1
26-11-51,0.25,53,42,1
27-11-51,0.31,54,41,1
28-11-51,0.54,48,40,1
29-11-51,0.24,51,41,1
30-11-51,0.63,57,42,1
01-12-51,0.15,49,36,1
02-12-51,0.04,48,36,1
03-12-51,0.3,48,39,1
04-12-51,0.59,46,37,1
05-12-51,0.08,42,34,1
06-12-51,0.01,42,28,1
07-12-51,0,38,26,0
08-12-51,0,42,31,0
09-12-51,0,40,29,0
10-12-51,0.02,47,36,1
11-12-51,0,45,41,0
12-12-51,0,47,30,0
13-12-51,0,43,29,0
14-12-51,0,41,29,0
15-12-51,0.37,44,37,1
16-12-51,0.01,46,40,1
17-12-51,0.44,43,35,1
18-12-51,0.47,44,33,1
19-12-51,0.04,35,28,1
20-12-51,0.12,35,28,1
21-12-51,0.56,48,34,1
22-12-51,0,45,32,0
23-12-51,0,38,26,0
24-12-51,0,35,25,0
25-12-51,0,40,25,0
26-12-51,0.13,40,31,1
27-12-51,0.01,40,31,1
28-12-51,0.22,42,32,1
29-12-51,0.27,40,32,1
30-12-51,0.09,33,22,1
31-12-51,0,25,16,0
01-01-52,0,28,10,0
02-01-52,0,35,20,0
03-01-52,0.24,31,17,1
04-01-52,0.06,35,27,1
05-01-52,0.17,37,32,1
06-01-52,0.08,35,31,1
07-01-52,0.09,36,32,1
08-01-52,0,42,34,0
09-01-52,0.21,43,36,1
10-01-52,0.12,41,34,1
11-01-52,0.17,40,32,1
12-01-52,0,41,28,0
13-01-52,0,39,25,0
14-01-52,0.05,40,31,1
15-01-52,0,44,32,0
16-01-52,0,40,28,0
17-01-52,0,38,27,0
18-01-52,0.12,43,33,1
19-01-52,0.04,44,36,1
20-01-52,0.19,38,33,1
21-01-52,0.02,35,28,1
22-01-52,0.03,34,30,1
23-01-52,0.7,37,30,1
24-01-52,0.29,46,34,1
25-01-52,0.25,51,35,1
26-01-52,0.04,49,39,1
27-01-52,0,58,38,0
28-01-52,0.02,53,34,1
29-01-52,0.57,53,37,1
30-01-52,1,51,44,1
31-01-52,0.43,51,42,1
01-02-52,0.1,50,42,1
02-02-52,0.11,49,41,1
03-02-52,0.74,50,41,1
04-02-52,0.23,51,38,1
05-02-52,0,50,33,0
06-02-52,0,51,37,0
07-02-52,0,47,40,0
08-02-52,0,51,37,0
09-02-52,0.24,51,40,1
10-02-52,0,60,40,0
11-02-52,0.28,50,37,1
12-02-52,0,43,32,0
13-02-52,0,45,28,0
14-02-52,0.08,44,37,1
15-02-52,0.06,41,34,1
16-02-52,0.01,41,30,1
17-02-52,0,42,30,0
18-02-52,0,44,31,0
19-02-52,0.01,38,31,1
20-02-52,0,39,28,0
21-02-52,0,43,27,0
22-02-52,0,44,33,0
23-02-52,0.02,49,37,1
24-02-52,0.14,50,38,1
25-02-52,0.37,50,41,1
26-02-52,0,44,33,0
27-02-52,0,46,31,0
28-02-52,0,44,26,0
29-02-52,0.07,44,33,1
01-03-52,0,45,28,0
02-03-52,0,45,31,0
03-03-52,0.32,45,37,1
04-03-52,0.03,43,38,1
05-03-52,0.11,47,32,1
06-03-52,0,54,41,0
07-03-52,0,54,35,0
08-03-52,0.01,55,33,1
09-03-52,0.68,47,41,1
10-03-52,0.59,44,39,1
11-03-52,0.02,47,34,1
12-03-52,0.19,45,34,1
13-03-52,0.03,45,36,1
14-03-52,0,55,39,0
15-03-52,0,57,35,0
16-03-52,0,52,29,0
17-03-52,0.26,46,36,1
18-03-52,0.01,46,31,1
19-03-52,0.13,45,32,1
20-03-52,0.05,47,35,1
21-03-52,0,49,29,0
22-03-52,0.01,56,28,1
23-03-52,0.48,49,42,1
24-03-52,0.09,51,45,1
25-03-52,0.02,53,44,1
26-03-52,0,51,43,0
27-03-52,0,58,43,0
28-03-52,0.13,45,39,1
29-03-52,0.17,46,38,1
30-03-52,0.19,46,32,1
31-03-52,0,46,31,0
01-04-52,0.05,53,37,1
02-04-52,0.26,50,38,1
03-04-52,0.01,53,38,1
04-04-52,0,70,40,0
05-04-52,0,68,40,0
06-04-52,0,51,34,0
07-04-52,0,51,29,0
08-04-52,0,55,29,0
09-04-52,0,62,38,0
10-04-52,0,62,38,0
11-04-52,0,55,44,0
12-04-52,0,64,37,0
13-04-52,0.38,51,45,1
14-04-52,0.02,56,42,1
15-04-52,0,60,35,0
16-04-52,0,68,36,0
17-04-52,0,70,41,0
18-04-52,0,69,42,0
19-04-52,0.02,49,42,1
20-04-52,0,59,33,0
21-04-52,0,65,33,0
22-04-52,0,56,41,0
23-04-52,0,67,34,0
24-04-52,0,64,40,0
25-04-52,0,63,41,0
26-04-52,0,57,46,0
27-04-52,0.7,53,43,1
28-04-52,0.06,49,34,1
29-04-52,0.09,58,31,1
30-04-52,0.44,57,41,1
01-05-52,0.06,53,37,1
02-05-52,0.12,59,33,1
03-05-52,0,56,38,0
04-05-52,0,56,34,0
05-05-52,0,55,37,0
06-05-52,0,62,42,0
07-05-52,0,66,43,0
08-05-52,0.03,54,45,1
09-05-52,0,65,44,0
10-05-52,0,67,48,0
11-05-52,0.06,66,49,1
12-05-52,0.04,70,44,1
13-05-52,0.09,60,46,1
14-05-52,0,58,44,0
15-05-52,0,64,44,0
16-05-52,0,80,46,0
17-05-52,0,80,49,0
18-05-52,0,67,49,0
19-05-52,0.21,60,48,1
20-05-52,0.1,58,49,1
21-05-52,0.24,60,48,1
22-05-52,0,65,44,0
23-05-52,0,67,45,0
24-05-52,0,71,44,0
25-05-52,0,65,46,0
26-05-52,0,74,40,0
27-05-52,0,80,49,0
28-05-52,0.04,60,48,1
29-05-52,0,62,45,0
30-05-52,0,64,42,0
31-05-52,0,58,46,0
01-06-52,0,65,44,0
02-06-52,0,72,47,0
03-06-52,0.06,62,46,1
04-06-52,0.02,71,54,1
05-06-52,0.02,64,49,1
06-06-52,0.01,67,49,1
07-06-52,0,70,45,0
08-06-52,0,73,45,0
09-06-52,0,71,48,0
10-06-52,0,61,45,0
11-06-52,0.32,51,40,1
12-06-52,0,62,38,0
13-06-52,0,66,42,0
14-06-52,0.04,64,45,1
15-06-52,0.02,59,49,1
16-06-52,0,57,49,0
17-06-52,0,70,50,0
18-06-52,0,75,50,0
19-06-52,0,70,47,0
20-06-52,0.03,63,50,1
21-06-52,0.06,63,48,1
22-06-52,0.15,64,45,1
23-06-52,0,69,40,0
24-06-52,0,72,45,0
25-06-52,0,70,51,0
26-06-52,0,69,49,0
27-06-52,0.06,57,50,1
28-06-52,0.2,66,53,1
29-06-52,0.05,61,52,1
30-06-52,0,67,53,0
01-07-52,0,68,51,0
02-07-52,0,73,45,0
03-07-52,0,81,52,0
04-07-52,0,68,50,0
05-07-52,0,66,47,0
06-07-52,0,74,46,0
07-07-52,0,82,52,0
08-07-52,0,87,53,0
09-07-52,0,89,56,0
10-07-52,0,87,55,0
11-07-52,0,79,54,0
12-07-52,0,74,55,0
13-07-52,0,82,55,0
14-07-52,0,88,55,0
15-07-52,0,80,54,0
16-07-52,0,69,52,0
17-07-52,0,72,49,0
18-07-52,0,72,47,0
19-07-52,0,69,52,0
20-07-52,0.02,64,51,1
21-07-52,0,69,49,0
22-07-52,0.33,61,52,1
23-07-52,0.06,69,55,1
24-07-52,0,71,54,0
25-07-52,0,77,51,0
26-07-52,0,76,49,0
27-07-52,0,78,50,0
28-07-52,0,80,50,0
29-07-52,0,78,50,0
30-07-52,0,81,49,0
31-07-52,0,75,52,0
01-08-52,0,75,51,0
02-08-52,0,79,48,0
03-08-52,0,89,55,0
04-08-52,0,92,56,0
05-08-52,0,68,55,0
06-08-52,0,73,56,0
07-08-52,0,67,54,0
08-08-52,0,83,57,0
09-08-52,0,88,56,0
10-08-52,0,79,56,0
11-08-52,0,85,51,0
12-08-52,0,88,56,0
13-08-52,0,73,55,0
14-08-52,0,67,57,0
15-08-52,0,68,55,0
16-08-52,0,69,54,0
17-08-52,0,70,51,0
18-08-52,0,63,53,0
19-08-52,0,69,49,0
20-08-52,0,73,47,0
21-08-52,0,75,47,0
22-08-52,0.38,68,54,1
23-08-52,0,70,49,0
24-08-52,0.09,67,51,1
25-08-52,0.23,64,53,1
26-08-52,0,70,52,0
27-08-52,0,70,44,0
28-08-52,0,75,46,0
29-08-52,0,69,50,0
30-08-52,0,75,47,0
31-08-52,0,72,48,0
01-09-52,0,81,51,0
02-09-52,0,78,52,0
03-09-52,0.01,72,53,1
04-09-52,0,72,42,0
05-09-52,0.12,64,47,1
06-09-52,0.12,63,52,1
07-09-52,0,64,49,0
08-09-52,0.06,58,49,1
09-09-52,0,60,40,0
10-09-52,0,65,39,0
11-09-52,0,67,40,0
12-09-52,0.01,65,46,1
13-09-52,0,66,39,0
14-09-52,0,74,47,0
15-09-52,0,73,42,0
16-09-52,0,70,44,0
17-09-52,0,76,49,0
18-09-52,0,80,52,0
19-09-52,0,76,56,0
20-09-52,0,80,55,0
21-09-52,0,88,50,0
22-09-52,0,85,48,0
23-09-52,0,78,48,0
24-09-52,0,66,49,0
25-09-52,0,64,48,0
26-09-52,0,64,50,0
27-09-52,0,66,50,0
28-09-52,0,68,45,0
29-09-52,0,68,47,0
30-09-52,0,68,53,0
01-10-52,0,64,49,0
02-10-52,0,75,45,0
03-10-52,0,69,46,0
04-10-52,0,74,48,0
05-10-52,0,77,42,0
06-10-52,0,78,42,0
07-10-52,0,72,42,0
08-10-52,0,64,50,0
09-10-52,0,61,50,0
10-10-52,0,62,48,0
11-10-52,0,65,47,0
12-10-52,0,65,45,0
13-10-52,0,61,45,0
14-10-52,0,67,44,0
15-10-52,0,69,35,0
16-10-52,0,62,38,0
17-10-52,0,65,44,0
18-10-52,0,67,40,0
19-10-52,0,64,52,0
20-10-52,0.3,61,50,1
21-10-52,0,60,52,0
22-10-52,0.05,52,50,1
23-10-52,0.36,60,50,1
24-10-52,0.02,61,48,1
25-10-52,0,60,44,0
26-10-52,0,52,40,0
27-10-52,0,58,39,0
28-10-52,0,58,38,0
29-10-52,0.23,58,47,1
30-10-52,0.11,57,44,1
31-10-52,0.22,50,42,1
01-11-52,0,53,36,0
02-11-52,0,55,31,0
03-11-52,0,61,44,0
04-11-52,0,55,48,0
05-11-52,0,54,46,0
06-11-52,0,54,35,0
07-11-52,0,53,31,0
08-11-52,0,64,39,0
09-11-52,0.18,52,35,1
10-11-52,0.37,58,45,1
11-11-52,0.2,52,42,1
12-11-52,0.05,54,38,1
13-11-52,0.11,52,39,1
14-11-52,0.02,51,40,1
15-11-52,0,51,31,0
16-11-52,0,46,32,0
17-11-52,0.01,46,34,1
18-11-52,0,53,37,0
19-11-52,0,48,35,0
20-11-52,0,48,38,0
21-11-52,0,46,34,0
22-11-52,0,45,26,0
23-11-52,0,42,25,0
24-11-52,0,37,27,0
25-11-52,0,36,29,0
26-11-52,0,33,25,0
27-11-52,0,36,22,0
28-11-52,0,35,17,0
29-11-52,0,42,22,0
30-11-52,0.17,41,26,1
01-12-52,0.26,47,32,1
02-12-52,0.23,44,40,1
03-12-52,0.37,47,42,1
04-12-52,0.18,54,43,1
05-12-52,0.29,43,37,1
06-12-52,0.38,46,37,1
07-12-52,0.16,45,39,1
08-12-52,0.11,42,35,1
09-12-52,0.23,44,35,1
10-12-52,0,46,35,0
11-12-52,0.36,52,33,1
12-12-52,0.32,58,50,1
13-12-52,0,59,40,0
14-12-52,0,58,33,0
15-12-52,0.06,41,31,1
16-12-52,0.03,48,35,1
17-12-52,0,46,31,0
18-12-52,0.01,41,33,1
19-12-52,0.15,43,37,1
20-12-52,0.07,41,34,1
21-12-52,0.77,46,33,1
22-12-52,0.01,41,36,1
23-12-52,0.01,46,34,1
24-12-52,0,45,27,0
25-12-52,0,42,33,0
26-12-52,0.02,46,37,1
27-12-52,0,51,38,0
28-12-52,0.58,47,38,1
29-12-52,0.21,49,39,1
30-12-52,0.13,54,41,1
31-12-52,0.08,45,36,1
01-01-53,0.04,44,37,1
02-01-53,1.36,55,39,1
03-01-53,0,52,36,0
04-01-53,0,45,34,0
05-01-53,0,47,31,0
06-01-53,0.42,44,26,1
07-01-53,0.71,46,41,1
08-01-53,0.69,54,41,1
09-01-53,0.54,53,36,1
10-01-53,0.19,47,35,1
11-01-53,1.26,55,41,1
12-01-53,0.27,52,47,1
13-01-53,0.14,50,44,1
14-01-53,0.02,48,43,1
15-01-53,0.49,51,41,1
16-01-53,0.3,45,40,1
17-01-53,0.56,48,40,1
18-01-53,0.99,52,44,1
19-01-53,0.14,51,44,1
20-01-53,0.02,50,42,1
21-01-53,0.06,46,40,1
22-01-53,1.29,50,41,1
23-01-53,0.23,54,46,1
24-01-53,0.24,49,43,1
25-01-53,0.3,45,38,1
26-01-53,0.35,40,32,1
27-01-53,0.48,43,35,1
28-01-53,0.47,49,38,1
29-01-53,0.37,48,44,1
30-01-53,0.26,51,45,1
31-01-53,0.73,54,44,1
01-02-53,0.2,47,42,1
02-02-53,0.45,47,41,1
03-02-53,0.58,51,38,1
04-02-53,0.14,45,37,1
05-02-53,0.3,47,39,1
06-02-53,0.42,52,45,1
07-02-53,0.31,51,36,1
08-02-53,0,45,32,0
09-02-53,0,45,27,0
10-02-53,0.01,46,31,1
11-02-53,0,47,36,0
12-02-53,0,46,34,0
13-02-53,0,40,34,0
14-02-53,0,48,36,0
15-02-53,0.05,43,35,1
16-02-53,0.6,48,39,1
